,GTD ID,DATE,REGION,COUNTRY,CITY,Latitude,Longitude,PERPETRATOR GROUP,ATTACK TYPE,WEAPON TYPE,TARGET TYPE,FATALITIES,INJURED
1370,200803190015,3/19/08,Middle East & North Africa,Israel,Israel,31.78004,35.21874,Popular Resistance Committees,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,Unknown,Unknown
1371,200803190013,3/19/08,Middle East & North Africa,Israel,Israel,31.78004,35.21874,Popular Resistance Committees,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
1372,200803190009,3/19/08,Middle East & North Africa,Israel,Israel,31.78004,35.21874,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
1373,200803190008,3/19/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
1374,200803190007,3/19/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
1375,200803180010,3/18/08,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Ahrar Al-Jalil (Free People of the Galilee),Armed Assault,Melee,Religious Figures/Institutions,0,1
1376,200803160019,3/16/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Popular Resistance Committees,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1377,200803160018,3/16/08,Middle East & North Africa,Israel,Ashkelon,31.66667,34.56971,Popular Resistance Committees,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1378,200803160010,3/16/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1379,200803130010,3/13/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Hamas (Islamic Resistance Movement) (suspected),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1380,200803120004,3/12/08,Middle East & North Africa,Israel,Kerem Shalom,31.228,34.28453,Popular Resistance Committees,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1381,200803110002,3/11/08,Middle East & North Africa,Israel,Ashkelon,31.66667,34.56971,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,"Business,Private Citizens & Property",0,0
1382,200803060006,3/6/08,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,"Al-Aqsa Martyrs Brigade,Palestinian Islamic Jihad (PIJ)",Armed Assault,"Firearms,Firearms",Educational Institution,9,10
1383,200803060002,3/6/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Palestinian Islamic Jihad (PIJ) (suspected),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,2
1384,200803060001,3/6/08,Middle East & North Africa,Israel,Ein Hashlosha,,,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,"Military,Private Citizens & Property",1,5
1385,200803050007,3/5/08,Middle East & North Africa,Israel,Nir Oz,31.31251,34.40135,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1386,200803040002,3/4/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,"Military,Private Citizens & Property",0,0
1387,200803020009,3/2/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1388,200803020008,3/2/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1389,200803020004,3/2/08,Middle East & North Africa,Israel,Netivot,31.42157,34.58879,Palestinian Extremists,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1390,200802220008,2/22/08,Middle East & North Africa,Tunisia,Matmata,34.09859,-4.55017,Al-Qaida in the Islamic Maghreb (AQIM),Hostage Taking (Kidnapping),Unknown,Tourists,0,0
1391,200802180098,2/18/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,Unknown
1392,200802150003,2/15/08,Middle East & North Africa,West Bank and Gaza Strip,Bureij,44.61734,18.033,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Terrorists/Non-state Militia,4,40
1393,200802090003,2/9/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,"Palestinian Islamic Jihad (PIJ),Popular Resistance Committees",Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,2
1394,200802060002,2/6/08,Middle East & North Africa,Israel,Be'eri,31.42378,34.49094,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,2
1395,200802040001,2/4/08,Middle East & North Africa,Israel,Dimona,31.06674,35.02684,"Al-Aqsa Martyrs Brigade,Hamas (Islamic Resistance Movement)",Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,3,11
1396,200801310007,1/31/08,Sub-Saharan Africa,Mauritania,Nouakchott,18.09194,-15.97248,Unknown,Armed Assault,Firearms,Government (Diplomatic),0,Unknown
1397,200801290010,1/29/08,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
1398,200801260009,1/26/08,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
1399,200801260008,1/26/08,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
1400,200801240007,1/24/08,Middle East & North Africa,Israel,Kfar Ezion,,,Unknown,Armed Assault,Melee,Educational Institution,2,3
1401,200801240006,1/24/08,Middle East & North Africa,Israel,Shu afat,,,Al-Aqsa Martyrs Brigade,Armed Assault,Firearms,Private Citizens & Property,1,1
1402,200801220002,1/22/08,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
1403,200801210007,1/21/08,Middle East & North Africa,Israel,Ashkelon,31.66667,34.56971,Popular Resistance Committees,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
1404,200801190011,1/19/08,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
1405,200801190010,1/19/08,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
1406,200801160003,1/16/08,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,"Government (General),Private Citizens & Property",0,0
1407,200801080010,1/8/08,Middle East & North Africa,Lebanon,Israel,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1408,200801050005,1/5/08,Middle East & North Africa,Israel,Negev,31.36387,34.71895,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1409,200801050003,1/5/08,Middle East & North Africa,Israel,Israel,31.78004,35.21874,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,"Military,Private Citizens & Property",0,Unknown
1410,200801050001,1/5/08,Middle East & North Africa,West Bank and Gaza Strip,Gaza,54.7785,26.04165,Popular Resistance Committees,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,Unknown
1411,200801040011,1/4/08,Middle East & North Africa,West Bank and Gaza Strip,Gaza,54.7785,26.04165,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,1
1412,200801030011,1/3/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1413,200801020018,1/2/08,Middle East & North Africa,Israel,Kfar Aza,31.48198,34.53342,"Al-Aqsa Martyrs Brigade,Popular Front for the Liberation of Palestine (PFLP)",Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1414,200801020017,1/2/08,Middle East & North Africa,Israel,Kissufim,,,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,0
1415,200801010017,1/1/08,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,"Al-Aqsa Martyrs Brigade,Democratic Front for the Liberation of Palestine (DFLP),Popular Front for the Liberation of Palestine (PFLP)",Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1416,200712150006,12/15/07,Middle East & North Africa,Israel,Ramat Gan,32.08364,34.81498,Unknown,Hostage Taking (Kidnapping),Melee,Private Citizens & Property,0,0
1417,200711280022,11/28/07,Middle East & North Africa,Israel,Israel,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1418,200711260027,11/26/07,Middle East & North Africa,Israel,Erez,31.5597,34.56779,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,2,0
1419,200711240015,11/24/07,Middle East & North Africa,West Bank and Gaza Strip,Khan Yunis,31.35158,34.29978,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,0
1420,200711240012,11/24/07,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1421,200711210012,11/21/07,Middle East & North Africa,Israel,Kissufim,,,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,0
1422,200711210011,11/21/07,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1423,200711200022,11/20/07,Middle East & North Africa,Israel,Erez,31.5597,34.56779,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,1
1424,200711190026,11/19/07,Middle East & North Africa,West Bank and Gaza Strip,Jenin,34.62475,36.15367,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,Unknown,Unknown
1425,200711190008,11/19/07,Middle East & North Africa,Israel,Netiv Haasara,31.56759,34.54075,Al-Aqsa Martyrs Brigade,Armed Assault,"Firearms,Explosives/Bombs/Dynamite",Private Citizens & Property,4,0
1426,200711190002,11/19/07,Middle East & North Africa,Israel,Kissufim,,,Unknown,Bombing/Explosion,"Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite",Private Citizens & Property,0,0
1427,200711190001,11/19/07,Middle East & North Africa,Israel,Kdumim,32.21797,35.16077,Al-Aqsa Martyrs Brigade,Armed Assault,Firearms,Private Citizens & Property,1,0
1428,200711170018,11/17/07,Middle East & North Africa,West Bank and Gaza Strip,Qabatiya,32.41013,35.28111,"Hamas (Islamic Resistance Movement),Palestinian Islamic Jihad (PIJ)",Armed Assault,"Explosives/Bombs/Dynamite,Firearms",Military,0,0
1429,200711170002,11/17/07,Middle East & North Africa,Israel,Eshkol regional council,,,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1430,200711170001,11/17/07,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1431,200711110022,11/11/07,Middle East & North Africa,Israel,Erez,31.5597,34.56779,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,0
1432,200711110021,11/11/07,Middle East & North Africa,West Bank and Gaza Strip,Gaza,54.7785,26.04165,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1433,200711110020,11/11/07,Middle East & North Africa,West Bank and Gaza Strip,Gaza,54.7785,26.04165,Popular Resistance Committees,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1434,200711080030,11/8/07,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1435,200711040022,11/4/07,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,1
1436,200711040008,11/4/07,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Unknown,0,0
1437,200711040007,11/4/07,Middle East & North Africa,Israel,Israel,31.78004,35.21874,Popular Resistance Committees,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,Unknown,Unknown
1438,200710310012,10/31/07,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1439,200710240004,10/24/07,Middle East & North Africa,West Bank and Gaza Strip,Ariel,45.98977,-122.53664,Al-Fatah,Armed Assault,Firearms,"Military,Private Citizens & Property",0,2
1440,200710230006,10/23/07,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,"Palestinian Islamic Jihad (PIJ),Popular Resistance Committees",Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1441,200710220001,10/22/07,Middle East & North Africa,Israel,Shaar HaNegev regional council,,,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1442,200709030001,9/3/07,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Educational Institution,0,0
1443,200708280034,8/28/07,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,1
1444,200708260028,8/26/07,Middle East & North Africa,Israel,Israel,31.78004,35.21874,Unknown,"Bombing/Explosion,Armed Assault","Explosives/Bombs/Dynamite,Firearms",Military,4,5
1445,200708250032,8/25/07,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Palestinian Islamic Jihad (PIJ) (suspected),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1446,200708230023,8/23/07,Middle East & North Africa,Israel,Nablus,32.22112,35.26032,"Al-Aqsa Martyrs Brigade (suspected),Al-Qassam Brigades (suspected),Popular Front for the Liberation of Palestine (PFLP) (suspected)",Armed Assault,Firearms,Military,0,3
1447,200708170021,8/17/07,Middle East & North Africa,Israel,Eshkol regional council,,,Palestinian Islamic Jihad (PIJ) (suspected),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1448,200708100006,8/10/07,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Unknown,Armed Assault,Firearms,Police,2,9
1449,200708060004,8/6/07,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1450,200708060003,8/6/07,Middle East & North Africa,West Bank and Gaza Strip,Nablus,32.22112,35.26032,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,1
1451,200708030003,8/3/07,Middle East & North Africa,West Bank and Gaza Strip,Gaza,54.7785,26.04165,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,2
1452,200707230008,7/23/07,Middle East & North Africa,Israel,Ashkelon,31.66667,34.56971,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,3
1453,200707160004,7/16/07,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Palestinian Islamic Jihad (PIJ) (suspected),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,1
1454,200707080008,7/8/07,Middle East & North Africa,Israel,Ashkelon,31.66667,34.56971,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,"Private Citizens & Property,Private Citizens & Property",0,0
1455,200707010006,7/1/07,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,"Private Citizens & Property,Private Citizens & Property",Unknown,Unknown
1456,200706140035,6/14/07,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1457,200706140034,6/14/07,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1458,200706120029,6/12/07,Middle East & North Africa,Israel,Sderot,31.52611,34.59753,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1459,200706120028,6/12/07,Middle East & North Africa,Israel,Shaar HaNegev regional council,,,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,1
1460,200706110021,6/11/07,Middle East & North Africa,Israel,Israel,31.78004,35.21874,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1461,200706070038,6/7/07,Middle East & North Africa,West Bank and Gaza Strip,Israel,31.78004,35.21874,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,0
